,en,fa,enFreq
12730,harmonica,سازدهنی,0.000000899995384615384
12731,enid,انید,0.000000899960769230769
12732,kohl,کُل,0.000000899792307692307
12733,herrera,هررا,0.000000899681538461538
12734,lorazepam,لورازپام,0.000000899570769230769
12735,estes,استس,0.000000899006923076923
12736,norte,نورت,0.000000898475384615384
12737,acidic,اسیدی,0.00000089844
12738,pendulum,آونگ,0.00000089832
12739,gangster,گنگستر,0.000000898316153846153
12740,fascist,فاشیستی,0.000000898146153846153
12741,nehemiah,نحمیا,0.000000898126153846153
12742,lido,لیدو,0.000000898083846153846
12743,thinner,لاغرتر,0.00000089781
12744,soto,سوتو,0.000000897598461538461
12745,caste,رحمت,0.000000897597692307692
12746,jus,اصل,0.00000089742
12747,daft,دفت,0.000000897298461538461
12748,sampson,سمپسون,0.00000089727
12749,rudolf,رودولف,0.00000089709923076923
12750,jordanian,اردنی,0.000000896986153846153
12751,stubborn,لجبازی,0.000000896496153846153
12752,physicist,فیزیکدان,0.00000089616923076923
12753,tagalog,تاگالوگ,0.000000896050769230769
12754,requiem,فاتحه,0.000000895893076923077
12755,redeemed,شعبات,0.000000895730769230769
12756,ethylene,اتیلن,0.00000089542923076923
12757,bavaria,بایرن,0.000000895138461538461
12758,exploratory,اکتشافی,0.000000895116923076923
12759,heroine,شیرزن,0.000000894965384615384
12760,bingham,بینگهام,0.00000089492923076923
12761,achilles,آشیل,0.000000894920769230769
12762,schubert,شوبرت,0.000000894378461538461
12763,rhine,راین,0.00000089434
12764,elegans,الگانس,0.000000894308461538461
12765,denominations,مذاهب,0.000000894291538461538
12766,rattle,هیاهو,0.000000894046923076923
12767,shasta,شاستا,0.000000893834615384615
12768,insults,توهین,0.000000893690769230769
12769,fallon,فالون,0.000000893471538461538
12770,distilled,مقطر,0.00000089333
12771,rewriting,بازنویسی,0.00000089275923076923
12772,bahama,باهاما,0.000000892756153846153
12773,unrest,ناآرامی,0.000000892702307692307
12774,loretta,لورتا,0.000000892480769230769
12775,cascades,کسکیدز,0.000000892466923076923
12776,druid,کاهن,0.000000892458461538461
12777,dunbar,دانبار,0.000000892445384615384
12778,newell,نیول,0.000000892176923076923
12779,nag,نق,0.000000892078461538461
12780,stefano,استفانو,0.000000891900769230769
12781,colder,سردتر,0.000000891560769230769
12782,tasmanian,تاسمانی,0.00000089148
12783,hydrocarbon,هیدروکربن,0.000000891377692307692
12784,whispers,زمزمه,0.000000891245384615384
12785,swarm,ازدحام,0.000000890903846153846
12786,clientele,موکلین,0.000000890593076923076
12787,winthrop,وینتروپ,0.000000890440769230769
12788,nectar,شهد,0.000000890302307692307
12789,bureaucratic,بوروکراتیک,0.00000089001923076923
12790,gilt,گیلت,0.000000890004615384615
12791,symbolism,نماد,0.000000889901538461538
12792,monsoon,موسمی,0.000000889812307692307
12793,terrell,ترل,0.000000889640769230769
12794,drown,غرق,0.000000889312307692307
12795,strife,نزاع,0.000000889295384615384
12796,faye,فی,0.000000889050769230769
12797,lakeview,لیکویو,0.000000888960769230769
12798,consular,کنسولی,0.000000888923076923077
12799,treason,خیانت,0.00000088876923076923
12800,gaston,گستون,0.000000888710769230769
12801,napier,نپر,0.000000888632307692307
12802,capillary,مویرگ,0.000000887970769230769
12803,germain,ژرمن,0.000000887796923076923
12804,islington,ایزلینگتون,0.000000887747692307692
12805,bangs,چتری,0.00000088774
12806,radon,رادون,0.000000887642307692307
12807,obi,اوبی,0.00000088677
12808,bradshaw,برادشاو,0.000000886718461538461
12809,mythical,اسطورهای,0.000000886478461538461
12810,abyss,ورطه,0.000000886467692307692
12811,cristina,کریستینا,0.000000886382307692307
12812,malachi,ملاکی,0.000000886294615384615
12813,autoimmune,خودایمنی,0.000000886220769230769
12814,pleas,پوزش,0.000000885338461538461
12815,softer,نرمتر,0.000000885325384615384
12816,paralysis,فلجی,0.000000885202307692307
12817,heartburn,سوزش,0.000000885201538461538
12818,empathy,همدلی,0.00000088518923076923
12819,tarzan,تارزان,0.000000885074615384615
12820,flask,فلاسک,0.000000884716923076923
12821,relentless,بیرحم,0.000000884550769230769
12822,stables,اصطبل,0.00000088447923076923
12823,frisco,فریسکو,0.000000884436153846153
12824,inhabited,سکونت,0.000000884400769230769
12825,untold,ناگفته,0.000000884306923076923
12826,gretchen,گرچن,0.00000088414923076923
12827,chong,چونگ,0.00000088407923076923
12828,tulips,لاله,0.000000883853846153846
12829,interfering,دخالت,0.000000883487692307692
12830,grupo,گروپو,0.000000883231538461538
12831,idols,بتها,0.000000883008461538461
12832,mikhail,میخائیل,0.000000882978461538461
12833,denominator,مخرج,0.000000882886153846153
12834,nugget,ناگت,0.000000882642307692307
12835,eyewitness,عینی,0.000000881890769230769
12836,trung,ترانگ,0.00000088158
12837,lyrical,غزلی,0.000000881302307692307
12838,clements,کلمنتس,0.000000880938461538461
12839,concorde,کنکورد,0.000000880694615384615
12840,angelica,آنجلیکا,0.000000880621538461538
12841,artisans,صنعتگران,0.00000087954
12842,bassett,باست,0.000000879490769230769
12843,aspiration,نفسه,0.000000879454615384615
12844,scully,اسکولی,0.000000879346923076923
12845,cellulose,سلولز,0.000000879331538461538
12846,cathode,کاتد,0.000000879254615384615
12847,seriousness,جدیت,0.000000878967692307692
12848,intimidation,ارعاب,0.000000878593846153846
12849,paladin,پالادین,0.00000087846
12850,civilized,متمدن,0.000000878346153846153
12851,rotated,چرخش,0.000000878107692307692
12852,gaia,گایا,0.000000878023846153846
12853,motown,موتاون,0.000000878016153846153
12854,cassandra,کاساندرا,0.000000877916153846153
12855,pryor,پریور,0.000000877883076923076
12856,sato,ساتو,0.000000877752307692307
12857,greeley,گریلی,0.0000008777
12858,ramos,راموس,0.00000087724
12859,rosary,گلستان,0.000000877034615384615
12860,platoon,جوخه,0.000000876793846153846
12861,taxa,تاکسون,0.000000876657692307692
12862,andres,آندرس,0.000000876517692307692
12863,loneliness,تنهایی,0.000000876512307692307
12864,pulley,قرقره,0.000000876453846153846
12865,endo,اندو,0.000000876098461538461
12866,synonymous,مترادف,0.000000875990769230769
12867,regrets,حسرت,0.000000875651538461538
12868,microorganisms,میکروارگانیسمها,0.000000875551538461538
12869,sequoia,سکویا,0.000000875116923076923
12870,priscilla,پریسیلا,0.00000087499
12871,familial,خودمانی,0.000000874953846153846
12872,darkest,تاریکترین,0.000000874858461538461
12873,resilience,ارتجاع,0.00000087469
12874,thermodynamics,ترمودینامیک,0.000000874638461538461
12875,uncontrolled,مهمل,0.000000874606153846153
12876,catchy,گیرنده,0.000000874217692307692
12877,tig,تیگ,0.000000874130769230769
12878,synaptic,سیناپسی,0.00000087403923076923
12879,zappa,زاپا,0.000000873966923076923
12880,swahili,سواحلی,0.000000873794615384615
12881,rosario,روساریو,0.00000087368
12882,fruitful,مثمر,0.000000873548461538461
12883,thinker,متفکر,0.000000873213076923076
12884,sia,سیا,0.000000873083076923076
12885,convoy,کاروان,0.000000872837692307692
12886,sami,سامی,0.000000872756923076923
12887,tesla,تسلا,0.000000872747692307692
12888,sled,سورتمه,0.000000872708461538461
12889,pyramids,هرم,0.000000872415384615384
12890,tortoise,لاکپشت,0.000000872112307692307
12891,milo,مایلو,0.000000872051538461538
12892,cultivate,کشت,0.000000872042307692307
12893,denali,دنالی,0.000000871887692307692
12894,inhibitory,مهاری,0.000000871852307692307
12895,crocker,کراکر,0.000000871638461538461
12896,dialogues,گفتگوها,0.000000871305384615384
12897,meningitis,مننژیت,0.000000871246923076923
12898,donegal,دونیگل,0.000000871076153846153
12899,padre,پادری,0.000000870910769230769
12900,quattro,کواترو,0.000000870037692307692
12901,foresight,فورسایت,0.000000869913076923076
12902,kenmore,کنمور,0.000000869563846153846
12903,peppermint,نعنا,0.000000869495384615384
12904,reagent,واکنشگر,0.000000869452307692307
12905,castillo,کاستیلو,0.00000086938923076923
12906,litchfield,لیچفیلد,0.000000869000769230769
12907,chomsky,چامسکی,0.00000086881923076923
12908,zachary,زکری,0.000000868773076923076
12909,venezia,ونیز,0.000000868726153846153
12910,yamamoto,یاماموتو,0.00000086858923076923
12911,zhu,ژو,0.000000868546153846153
12912,cocoon,پیله,0.000000868531538461538
12913,interleukin,اینترلوکین,0.000000868495384615384
12914,gladys,گلادیس,0.000000868413076923076
12915,algarve,الگاروه,0.000000868033846153846
12916,dictatorship,دیکتاتوری,0.000000867825384615384
12917,valance,والانس,0.000000867824615384615
12918,breezy,بریزی,0.000000867791538461538
12919,plow,شخم,0.00000086777
12920,orc,ارک,0.000000867483846153846
12921,hemingway,همینگوی,0.000000867473846153846
12922,rendition,استرداد,0.00000086721923076923
12923,barclay,بارکلی,0.000000866876923076923
12924,dang,دانگ,0.000000866763846153846
12925,bilbao,بیلبائو,0.000000866616153846153
12926,lombard,لومبارد,0.000000866264615384615
12927,barren,نازا,0.000000866170769230769
12928,rasmussen,راسموسن,0.00000086608923076923
12929,milne,میلن,0.000000865976923076923
12930,embargo,تحریم,0.000000865874615384615
12931,condensation,تراکم,0.000000865862307692307
12932,yokohama,یوکوهاما,0.000000865750769230769
12933,unplugged,آنپلاگد,0.00000086571
12934,vow,نذر,0.000000865657692307692
12935,torvalds,توروالدز,0.000000865205384615384
12936,neff,نف,0.000000865194615384615
12937,claudio,کلودیو,0.00000086512923076923
12938,primera,پریمرا,0.000000865046923076923
12939,commentator,مفسر,0.000000865036923076923
12940,hollis,هالیس,0.000000864890769230769
12941,imam,امام,0.000000864728461538461
12942,lanier,لنیر,0.000000864624615384615
12943,escalation,سازی,0.000000864590769230769
12944,shading,سایه,0.000000864262307692307
12945,polymorphism,چندریختی,0.000000864226153846153
12946,woodbury,وودبری,0.000000864004615384615
12947,medic,امدادگر,0.000000863627692307692
12948,roundabout,فلکه,0.000000863546153846153
12949,starvation,قحطی,0.00000086340923076923
12950,horne,هورن,0.000000863270769230769
12951,nostalgic,دلتنگی,0.000000863268461538461
12952,appointing,انتصاب,0.000000862962307692307
12953,aldrich,آلدریچ,0.000000862956153846153
12954,farsi,فارسی,0.000000862897692307692
12955,seine,سن,0.000000862776923076923
12956,rial,ریال,0.000000862730769230769
12957,andrei,آندری,0.000000861746923076923
12958,zulu,زولو,0.00000086172
12959,rin,رین,0.000000861548461538461
12960,barnet,بارنت,0.000000861544615384615
12961,rift,شکاف,0.000000861440769230769
12962,lapel,برگردان,0.000000861316923076923
12963,hangover,خماری,0.000000861011538461538
12964,turk,ترک,0.000000860821538461538
12965,wedgwood,وجوود,0.000000860693076923077
12966,cupboard,قفسه,0.000000860681538461538
12967,congratulate,تبریک,0.000000859830769230769
12968,benzene,بنزن,0.000000859822307692307
12969,topper,تاپر,0.000000859765384615384
12970,constance,کنستانس,0.000000859754615384615
12971,czechoslovakia,چکسلواکی,0.000000859542307692307
12972,judo,جودو,0.000000859036923076923
12973,electrolux,الکترولوکس,0.000000858366153846153
12974,gardiner,گاردنر,0.000000858226923076923
12975,qualcomm,کوالکام,0.000000858166153846153
12976,whitaker,ویتاکر,0.000000858096923076923
12977,connelly,کانلی,0.000000857798461538461
12978,spence,اسپنس,0.000000857734615384615
12979,conner,کانر,0.000000857681538461538
12980,wingate,وینگیت,0.000000856896923076923
12981,sentimental,احساساتی,0.000000856854615384615
12982,unsuitable,نامناسب,0.000000856852307692307
12983,pew,پیو,0.000000856477692307692
12984,electrostatic,الکترواستاتیک,0.000000856441538461538
12985,topological,توپولوژیک,0.000000856381538461538
12986,waitress,پیشخدمت,0.000000856235384615384
12987,westinghouse,وستینگهاوس,0.00000085609
12988,caribou,کاربو,0.000000855985384615384
12989,merced,مرسد,0.00000085591923076923
12990,reb,رب,0.000000855916923076923
12991,rios,ریوس,0.000000855905384615384
12992,manu,مانو,0.000000855691538461538
12993,sligo,اسلایگو,0.000000855366923076923
12994,cheetah,یوزپلنگ,0.000000855227692307692
12995,bonnet,بونه,0.000000855161538461538
12996,stumble,لغزش,0.000000855113846153846
12997,exhaustion,فرسودگی,0.000000854725384615384
12998,wendell,وندل,0.000000854484615384615
12999,corbett,کوربت,0.000000854436153846153
13000,cheesy,پفک,0.000000854020769230769
13001,emitting,ساطع,0.000000853965384615384
13002,ahmedabad,احمدآباد,0.000000853888461538461
13003,madeline,مدلین,0.000000853256153846153
13004,sanskrit,سانسکریت,0.000000853218461538461
13005,torre,توره,0.000000853062307692307
13006,winfield,وینفیلد,0.000000853051538461538
13007,pinto,پینتو,0.000000852978461538461
13008,jana,جانا,0.000000852507692307692
13009,martindale,مارتیندل,0.000000852462307692307
13010,mays,مایز,0.000000851997692307692
13011,oboe,ابوا,0.00000085147
13012,shameless,ناشایست,0.000000851254615384615
13013,hurd,هارد,0.000000851155384615384
13014,kolkata,جاکارتا,0.000000851016923076923
13015,bourgeois,بورژوا,0.000000850861538461538
13016,selma,سلما,0.000000850434615384615
13017,clooney,کلونی,0.000000850121538461538
13018,shiva,شیوا,0.000000850033846153846
13019,canaan,کنعان,0.00000084995923076923
13020,oppressed,ظلم,0.000000849685384615384
13021,niles,نیلز,0.000000849298461538461
